Year,Month,Name,Mean_temp,Rain_sum,Days_w_rain
1963,7,PUŁTUSK,20.1,30.8,6
1963,8,PUŁTUSK,19.0,80.3,14
1963,9,PUŁTUSK,14.7,29.9,9
1963,10,PUŁTUSK,8.1,41.6,12
1963,11,PUŁTUSK,5.7,81.3,16
1963,12,PUŁTUSK,-5.1,22.6,1
1964,1,PUŁTUSK,-3.6,10.0,1
1964,2,PUŁTUSK,-5.2,32.4,1
1964,3,PUŁTUSK,-3.2,20.9,0
1964,4,PUŁTUSK,7.1,25.8,7
1964,5,PUŁTUSK,13.3,32.8,9
1964,6,PUŁTUSK,19.9,54.7,9
1964,7,PUŁTUSK,18.7,29.0,9
1964,8,PUŁTUSK,16.0,93.1,12
1964,9,PUŁTUSK,12.8,35.6,11
1964,10,PUŁTUSK,7.2,50.6,10
1964,11,PUŁTUSK,3.2,71.4,14
1964,12,PUŁTUSK,-0.3,25.6,4
1965,1,PUŁTUSK,-1.4,43.5,1
1965,2,PUŁTUSK,-5.4,30.3,0
1965,3,PUŁTUSK,0.0,19.9,4
1965,4,PUŁTUSK,6.3,44.5,13
1965,5,PUŁTUSK,10.0,68.7,13
1965,6,PUŁTUSK,16.5,83.8,12
1965,7,PUŁTUSK,16.6,60.9,17
1965,8,PUŁTUSK,15.6,105.5,11
1965,9,PUŁTUSK,14.3,64.2,9
1965,10,PUŁTUSK,7.3,6.3,4
1965,11,PUŁTUSK,-1.4,57.2,5
1965,12,PUŁTUSK,-0.2,62.2,2
1966,1,KRAKÓW-OBSERWATORIUM,-4.7,36.4,1
1966,2,KRAKÓW-OBSERWATORIUM,2.6,77.8,8
1966,3,KRAKÓW-OBSERWATORIUM,3.3,39.2,12
1966,4,KRAKÓW-OBSERWATORIUM,10.6,75.6,13
1966,5,KRAKÓW-OBSERWATORIUM,13.9,164.2,16
1966,6,KRAKÓW-OBSERWATORIUM,17.4,119.7,12
1966,7,KRAKÓW-OBSERWATORIUM,18.0,154.6,18
1966,8,KRAKÓW-OBSERWATORIUM,17.3,133.5,14
1966,9,KRAKÓW-OBSERWATORIUM,13.5,19.0,11
1966,10,KRAKÓW-OBSERWATORIUM,12.7,69.6,12
1966,11,KRAKÓW-OBSERWATORIUM,3.5,57.9,10
1966,12,KRAKÓW-OBSERWATORIUM,0.8,46.9,8
1967,1,KRAKÓW-OBSERWATORIUM,-2.7,43.9,2
1967,2,KRAKÓW-OBSERWATORIUM,1.5,35.1,9
1967,3,KRAKÓW-OBSERWATORIUM,5.7,34.5,13
1967,4,KRAKÓW-OBSERWATORIUM,8.6,52.8,16
1967,5,KRAKÓW-OBSERWATORIUM,14.7,66.5,15
1967,6,KRAKÓW-OBSERWATORIUM,16.9,104.7,11
1967,7,KRAKÓW-OBSERWATORIUM,20.4,59.2,10
1967,8,KRAKÓW-OBSERWATORIUM,17.9,88.8,9
1967,9,KRAKÓW-OBSERWATORIUM,16.3,36.8,8
1967,10,KRAKÓW-OBSERWATORIUM,11.5,49.9,17
1967,11,KRAKÓW-OBSERWATORIUM,4.4,39.5,12
1967,12,KRAKÓW-OBSERWATORIUM,-0.8,67.8,6
1968,1,KRAKÓW-OBSERWATORIUM,-2.8,37.2,1
1968,2,KRAKÓW-OBSERWATORIUM,0.9,39.6,11
1968,3,KRAKÓW-OBSERWATORIUM,4.4,24.2,2
1968,4,KRAKÓW-OBSERWATORIUM,10.1,60.6,7
1968,5,KRAKÓW-OBSERWATORIUM,13.1,133.1,15
1968,6,KRAKÓW-OBSERWATORIUM,18.3,143.3,10
1968,7,KRAKÓW-OBSERWATORIUM,17.3,117.0,16
1968,8,KRAKÓW-OBSERWATORIUM,16.9,121.5,15
1968,9,KRAKÓW-OBSERWATORIUM,13.9,73.0,15
1968,10,KRAKÓW-OBSERWATORIUM,8.8,39.1,14
1968,11,KRAKÓW-OBSERWATORIUM,5.2,41.1,15
1968,12,KRAKÓW-OBSERWATORIUM,-3.9,19.8,1
1969,1,KRAKÓW-OBSERWATORIUM,-5.2,27.0,2
1969,2,KRAKÓW-OBSERWATORIUM,-1.8,34.5,2
1969,3,KRAKÓW-OBSERWATORIUM,-0.5,36.1,3
1969,4,KRAKÓW-OBSERWATORIUM,7.9,27.4,4
1969,5,KRAKÓW-OBSERWATORIUM,16.0,97.7,12
1969,6,KRAKÓW-OBSERWATORIUM,16.3,100.7,18
1969,7,KRAKÓW-OBSERWATORIUM,18.6,77.1,12
1969,8,KRAKÓW-OBSERWATORIUM,16.9,138.2,13
1969,9,KRAKÓW-OBSERWATORIUM,14.0,9.3,5
1969,10,KRAKÓW-OBSERWATORIUM,8.5,34.8,10
1969,11,KRAKÓW-OBSERWATORIUM,6.0,41.6,10
1969,12,KRAKÓW-OBSERWATORIUM,-6.5,46.6,0
1970,1,KRAKÓW-OBSERWATORIUM,-4.4,54.9,3
1970,2,KRAKÓW-OBSERWATORIUM,-3.0,51.1,1
1970,3,KRAKÓW-OBSERWATORIUM,1.9,32.6,7
1970,4,KRAKÓW-OBSERWATORIUM,8.5,45.3,14
1970,5,KRAKÓW-OBSERWATORIUM,12.4,60.6,15
1970,6,KRAKÓW-OBSERWATORIUM,17.5,60.6,14
1970,7,KRAKÓW-OBSERWATORIUM,17.9,190.8,14
1970,8,KRAKÓW-OBSERWATORIUM,17.3,127.4,12
1970,9,KRAKÓW-OBSERWATORIUM,11.9,32.2,13
1970,10,KRAKÓW-OBSERWATORIUM,8.0,68.9,17
1970,11,KRAKÓW-OBSERWATORIUM,5.9,39.1,15
1970,12,KRAKÓW-OBSERWATORIUM,0.8,54.3,4
1966,1,KÓRNIK,-5.0,29.1,2
1966,2,KÓRNIK,0.1,67.2,5
1966,3,KÓRNIK,3.1,39.0,16
1966,4,KÓRNIK,8.0,35.9,14
1966,5,KÓRNIK,13.5,55.7,12
1966,6,KÓRNIK,17.9,50.3,11
1966,7,KÓRNIK,17.6,114.2,12
1966,8,KÓRNIK,17.1,79.4,9
1966,9,KÓRNIK,12.8,18.3,10
1966,10,KÓRNIK,10.8,112.1,15
1966,11,KÓRNIK,3.1,37.2,8
1966,12,KÓRNIK,1.0,74.2,6
1967,1,KÓRNIK,-1.5,55.8,4
1967,2,KÓRNIK,1.9,69.6,12
1967,3,KÓRNIK,5.5,54.1,21
1967,4,KÓRNIK,7.3,33.3,14
1967,5,KÓRNIK,13.6,67.4,12
1967,6,KÓRNIK,16.1,116.2,12
1967,7,KÓRNIK,19.5,92.0,7
1967,8,KÓRNIK,17.1,76.5,9
1967,9,KÓRNIK,15.4,52.5,15
1967,10,KÓRNIK,11.2,74.0,17
1967,11,KÓRNIK,3.8,44.7,9
1967,12,KÓRNIK,-0.2,79.1,12
1968,1,KÓRNIK,-1.7,56.1,8
1968,2,KÓRNIK,0.2,20.8,2
1968,3,KÓRNIK,3.9,35.9,8
1968,4,KÓRNIK,9.2,20.5,8
1968,5,KÓRNIK,11.5,61.4,19
1968,6,KÓRNIK,17.8,53.5,14
1968,7,KÓRNIK,17.0,127.5,16
1968,8,KÓRNIK,17.6,70.4,13
1968,9,KÓRNIK,13.8,39.5,12
1968,10,KÓRNIK,8.7,51.9,17
1968,11,KÓRNIK,4.0,92.8,16
1968,12,KÓRNIK,-3.3,22.1,3
1969,1,KÓRNIK,-4.8,43.8,4
1969,2,KÓRNIK,-3.3,22.4,1
1969,3,KÓRNIK,-1.3,28.0,2
1969,4,KÓRNIK,6.8,41.5,10
1969,5,KÓRNIK,14.2,54.9,11
1969,6,KÓRNIK,16.7,45.9,12
1969,7,KÓRNIK,19.6,15.7,5
1969,8,KÓRNIK,16.8,95.5,12
1969,9,KÓRNIK,14.2,9.8,6
1969,10,KÓRNIK,8.9,21.2,18
1969,11,KÓRNIK,5.5,49.8,17
1969,12,KÓRNIK,-7.9,13.4,0
1970,1,KÓRNIK,-6.1,39.1,3
1970,2,KÓRNIK,-4.2,40.8,2
1970,3,KÓRNIK,0.0,58.6,3
1970,4,KÓRNIK,6.4,75.9,14
1970,5,KÓRNIK,12.2,58.1,13
1970,6,KÓRNIK,17.6,24.7,9
1970,7,KÓRNIK,17.5,60.4,15
1970,8,KÓRNIK,17.5,19.0,9
1970,9,KÓRNIK,12.6,49.1,14
1970,10,KÓRNIK,8.4,63.3,28
1970,11,KÓRNIK,4.9,85.7,19
1970,12,KÓRNIK,1.0,60.0,14
1966,1,PUŁTUSK,-4.8,40.1,2
1966,2,PUŁTUSK,-1.5,32.3,7
1966,3,PUŁTUSK,2.4,26.2,9
1966,4,PUŁTUSK,8.1,49.6,10
1966,5,PUŁTUSK,14.0,53.8,13
1966,6,PUŁTUSK,18.1,32.0,7
1966,7,PUŁTUSK,18.9,38.9,9
1966,8,PUŁTUSK,17.1,71.9,12
1966,9,PUŁTUSK,12.3,40.6,10
1966,10,PUŁTUSK,10.7,76.7,12
1966,11,PUŁTUSK,2.5,98.0,5
1966,12,PUŁTUSK,-0.3,88.4,7
1967,1,PUŁTUSK,-5.4,35.5,2
1967,2,PUŁTUSK,0.1,46.5,11
1967,3,PUŁTUSK,4.8,52.5,11
1967,4,PUŁTUSK,7.8,88.5,12
1967,5,PUŁTUSK,14.9,68.8,10
1967,6,PUŁTUSK,16.8,106.5,12
1967,7,PUŁTUSK,19.8,41.9,5
1967,8,PUŁTUSK,17.2,39.5,11
1967,9,PUŁTUSK,15.5,48.3,8
1967,10,PUŁTUSK,10.1,43.4,14
1967,11,PUŁTUSK,2.8,47.3,11
1967,12,PUŁTUSK,-2.7,60.6,6
1968,1,PUŁTUSK,-5.2,62.9,2
1968,2,PUŁTUSK,-2.0,21.9,2
1968,3,PUŁTUSK,1.4,21.0,4
1968,4,PUŁTUSK,6.4,19.5,5
1968,5,PUŁTUSK,11.9,59.2,15
1968,6,PUŁTUSK,18.9,73.0,12
1968,7,PUŁTUSK,17.6,38.9,14
1968,8,PUŁTUSK,18.1,40.6,8
1968,9,PUŁTUSK,13.1,73.2,13
1968,10,PUŁTUSK,8.1,58.1,15
1968,11,PUŁTUSK,3.3,51.4,12
1968,12,PUŁTUSK,-3.8,1.5,0
1969,1,PUŁTUSK,-6.8,12.0,0
1969,2,PUŁTUSK,-5.1,17.7,0
1969,3,PUŁTUSK,-2.6,10.0,0
1969,4,PUŁTUSK,6.2,38.5,10
1969,5,PUŁTUSK,14.4,81.0,14
1969,6,PUŁTUSK,17.2,20.9,7
1969,7,PUŁTUSK,18.6,41.5,6
1969,8,PUŁTUSK,16.8,88.1,13
1969,9,PUŁTUSK,13.5,8.3,6
1969,10,PUŁTUSK,7.8,12.9,6
1969,11,PUŁTUSK,4.6,78.7,15
1969,12,PUŁTUSK,-9.3,40.1,0
1970,1,PUŁTUSK,-6.9,42.0,2
1970,2,PUŁTUSK,-7.0,32.5,1
1970,3,PUŁTUSK,-0.2,43.0,4
1970,4,PUŁTUSK,6.6,96.8,14
1970,5,PUŁTUSK,12.9,71.4,14
1970,6,PUŁTUSK,17.3,55.0,10
1970,7,PUŁTUSK,17.3,118.4,11
1970,8,PUŁTUSK,17.3,59.6,7
1970,9,PUŁTUSK,12.0,38.7,14
1970,10,PUŁTUSK,7.3,66.0,16
1970,11,PUŁTUSK,4.1,68.7,14
1970,12,PUŁTUSK,0.4,52.3,9
1971,1,KRAKÓW-OBSERWATORIUM,-3.7,14.6,5
1971,2,KRAKÓW-OBSERWATORIUM,1.0,29.1,7
1971,3,KRAKÓW-OBSERWATORIUM,0.7,56.9,7
1971,4,KRAKÓW-OBSERWATORIUM,9.1,37.1,16
1971,5,KRAKÓW-OBSERWATORIUM,15.4,52.6,14
1971,6,KRAKÓW-OBSERWATORIUM,15.6,165.6,21
1971,7,KRAKÓW-OBSERWATORIUM,18.0,92.9,12
1971,8,KRAKÓW-OBSERWATORIUM,18.8,50.7,9
1971,9,KRAKÓW-OBSERWATORIUM,11.4,46.6,16
1971,10,KRAKÓW-OBSERWATORIUM,8.2,22.9,3
1971,11,KRAKÓW-OBSERWATORIUM,3.0,34.3,10
1971,12,KRAKÓW-OBSERWATORIUM,3.2,51.1,16
1972,1,KRAKÓW-OBSERWATORIUM,-5.9,47.7,0
1972,2,KRAKÓW-OBSERWATORIUM,-0.1,13.7,5
1972,3,KRAKÓW-OBSERWATORIUM,5.2,13.6,5
1972,4,KRAKÓW-OBSERWATORIUM,8.5,103.0,19
1972,5,KRAKÓW-OBSERWATORIUM,13.6,83.9,20
1972,6,KRAKÓW-OBSERWATORIUM,17.3,106.1,14
1972,7,KRAKÓW-OBSERWATORIUM,19.4,154.0,15
1972,8,KRAKÓW-OBSERWATORIUM,16.8,144.3,12
1972,9,KRAKÓW-OBSERWATORIUM,11.7,45.4,15
1972,10,KRAKÓW-OBSERWATORIUM,6.2,15.9,7
1972,11,KRAKÓW-OBSERWATORIUM,5.1,33.4,11
1972,12,KRAKÓW-OBSERWATORIUM,-1.0,4.1,3
1973,1,KRAKÓW-OBSERWATORIUM,-1.8,33.6,1
1973,2,KRAKÓW-OBSERWATORIUM,1.6,40.4,3
1973,3,KRAKÓW-OBSERWATORIUM,4.0,6.0,5
1973,4,KRAKÓW-OBSERWATORIUM,8.0,25.0,10
1973,5,KRAKÓW-OBSERWATORIUM,13.4,51.7,14
1973,6,KRAKÓW-OBSERWATORIUM,16.0,82.4,16
1973,7,KRAKÓW-OBSERWATORIUM,17.7,77.3,16
1973,8,KRAKÓW-OBSERWATORIUM,17.7,33.7,10
1973,9,KRAKÓW-OBSERWATORIUM,13.6,64.1,13
1973,10,KRAKÓW-OBSERWATORIUM,7.4,26.7,13
1973,11,KRAKÓW-OBSERWATORIUM,2.2,37.8,8
1973,12,KRAKÓW-OBSERWATORIUM,-0.2,38.3,2
1974,1,KRAKÓW-OBSERWATORIUM,0.4,38.4,7
1974,2,KRAKÓW-OBSERWATORIUM,2.6,27.2,3
1974,3,KRAKÓW-OBSERWATORIUM,5.4,2.7,2
1974,4,KRAKÓW-OBSERWATORIUM,8.5,20.9,8
1974,5,KRAKÓW-OBSERWATORIUM,12.3,78.8,23
1974,6,KRAKÓW-OBSERWATORIUM,14.4,149.7,22
1974,7,KRAKÓW-OBSERWATORIUM,16.5,124.4,23
1974,8,KRAKÓW-OBSERWATORIUM,18.6,83.7,12
1974,9,KRAKÓW-OBSERWATORIUM,13.4,53.8,12
1974,10,KRAKÓW-OBSERWATORIUM,6.2,111.9,23
1974,11,KRAKÓW-OBSERWATORIUM,3.9,30.2,11
1974,12,KRAKÓW-OBSERWATORIUM,2.9,43.8,13
1975,1,KRAKÓW-OBSERWATORIUM,3.0,11.7,6
1975,2,KRAKÓW-OBSERWATORIUM,-0.8,14.1,2
1975,3,KRAKÓW-OBSERWATORIUM,5.0,54.3,9
1975,4,KRAKÓW-OBSERWATORIUM,8.2,43.3,9
1975,5,KRAKÓW-OBSERWATORIUM,14.4,51.8,16
1975,6,KRAKÓW-OBSERWATORIUM,16.2,163.8,16
1975,7,KRAKÓW-OBSERWATORIUM,19.0,71.2,11
1975,8,KRAKÓW-OBSERWATORIUM,18.2,46.8,17
1975,9,KRAKÓW-OBSERWATORIUM,16.0,40.5,7
1975,10,KRAKÓW-OBSERWATORIUM,8.5,78.0,17
1975,11,KRAKÓW-OBSERWATORIUM,1.7,17.6,10
1975,12,KRAKÓW-OBSERWATORIUM,0.8,28.9,3
1971,1,KÓRNIK,-3.7,21.5,8
1971,2,KÓRNIK,1.1,29.3,8
1971,3,KÓRNIK,0.4,25.5,5
1971,4,KÓRNIK,7.8,36.5,11
1971,5,KÓRNIK,15.1,32.2,7
1971,6,KÓRNIK,15.5,136.0,21
1971,7,KÓRNIK,18.9,36.8,5
1971,8,KÓRNIK,19.6,34.2,8
1971,9,KÓRNIK,11.6,45.0,16
1971,10,KÓRNIK,9.0,28.0,9
1971,11,KÓRNIK,3.1,41.7,10
1971,12,KÓRNIK,3.6,54.4,17
1972,1,KÓRNIK,-4.5,17.4,1
1972,2,KÓRNIK,0.5,10.5,9
1972,3,KÓRNIK,4.4,39.7,9
1972,4,KÓRNIK,8.0,37.9,13
1972,5,KÓRNIK,12.9,74.3,19
1972,6,KÓRNIK,16.7,65.4,11
1972,7,KÓRNIK,20.3,78.2,14
1972,8,KÓRNIK,17.1,82.4,13
1972,9,KÓRNIK,11.5,48.2,12
1972,10,KÓRNIK,6.5,13.1,6
1972,11,KÓRNIK,4.7,33.7,12
1972,12,KÓRNIK,-0.3,11.1,7
1973,1,KÓRNIK,-1.2,16.9,12
1973,2,KÓRNIK,1.9,49.9,11
1973,3,KÓRNIK,4.4,27.9,4
1973,4,KÓRNIK,5.9,56.1,14
1973,5,KÓRNIK,12.7,92.3,14
1973,6,KÓRNIK,16.5,88.0,9
1973,7,KÓRNIK,18.2,91.8,15
1973,8,KÓRNIK,18.0,5.8,5
1973,9,KÓRNIK,13.7,23.9,6
1973,10,KÓRNIK,6.8,52.1,14
1973,11,KÓRNIK,2.4,46.2,10
1973,12,KÓRNIK,-0.6,50.9,10
1974,1,KÓRNIK,1.3,36.4,16
1974,2,KÓRNIK,2.7,33.1,9
1974,3,KÓRNIK,4.6,5.7,5
1974,4,KÓRNIK,7.5,23.8,8
1974,5,KÓRNIK,11.8,74.1,15
1974,6,KÓRNIK,14.8,76.1,17
1974,7,KÓRNIK,15.9,101.0,21
1974,8,KÓRNIK,18.4,87.0,9
1974,9,KÓRNIK,13.5,17.9,7
1974,10,KÓRNIK,6.4,136.2,23
1974,11,KÓRNIK,4.3,28.6,12
1974,12,KÓRNIK,3.7,84.3,21
1975,1,KÓRNIK,3.7,40.6,15
1975,2,KÓRNIK,-0.2,9.7,7
1975,3,KÓRNIK,3.7,11.5,9
1975,4,KÓRNIK,6.8,37.0,13
1975,5,KÓRNIK,13.9,21.5,7
1975,6,KÓRNIK,16.6,63.8,8
1975,7,KÓRNIK,19.5,59.3,12
1975,8,KÓRNIK,19.3,30.3,9
1975,9,KÓRNIK,16.3,9.9,4
1975,10,KÓRNIK,8.0,61.6,17
1975,11,KÓRNIK,2.2,36.4,8
1975,12,KÓRNIK,1.4,30.3,12
1971,1,PUŁTUSK,-4.1,15.6,4
1971,2,PUŁTUSK,-0.3,22.0,4
1971,3,PUŁTUSK,-0.4,26.8,11
1971,4,PUŁTUSK,7.2,48.7,16
1971,5,PUŁTUSK,15.1,46.0,8
1971,6,PUŁTUSK,15.9,56.9,16
1971,7,PUŁTUSK,18.6,14.3,4
1971,8,PUŁTUSK,19.2,43.2,7
1971,9,PUŁTUSK,10.7,43.7,14
1971,10,PUŁTUSK,7.9,33.8,10
1971,11,PUŁTUSK,1.8,24.4,8
1971,12,PUŁTUSK,2.8,19.0,13
1972,1,PUŁTUSK,-8.1,10.0,0
1972,2,PUŁTUSK,-1.0,4.9,2
1972,3,PUŁTUSK,2.7,23.7,4
1972,4,PUŁTUSK,7.5,53.9,16
1972,5,PUŁTUSK,13.3,84.9,17
1972,6,PUŁTUSK,16.9,105.0,15
1972,7,PUŁTUSK,20.5,58.9,10
1972,8,PUŁTUSK,16.8,155.4,20
1972,9,PUŁTUSK,11.8,91.6,17
1972,10,PUŁTUSK,5.7,15.6,6
1972,11,PUŁTUSK,3.9,31.6,9
1972,12,PUŁTUSK,-0.4,9.3,8
1973,1,PUŁTUSK,-3.1,10.9,3
1973,2,PUŁTUSK,1.4,24.5,9
1973,3,PUŁTUSK,3.6,15.8,5
1973,4,PUŁTUSK,6.5,26.5,14
1973,5,PUŁTUSK,12.8,57.8,15
1973,6,PUŁTUSK,16.3,74.2,10
1973,7,PUŁTUSK,17.7,164.4,20
1973,8,PUŁTUSK,17.1,31.9,7
1973,9,PUŁTUSK,12.1,15.6,7
1973,10,PUŁTUSK,5.7,34.1,11
1973,11,PUŁTUSK,1.4,42.4,9
1973,12,PUŁTUSK,-1.4,29.8,3
1974,1,PUŁTUSK,-1.4,13.9,5
1974,2,PUŁTUSK,1.4,40.3,8
1974,3,PUŁTUSK,3.9,3.0,3
1974,4,PUŁTUSK,6.9,19.1,8
1974,5,PUŁTUSK,11.1,43.6,15
1974,6,PUŁTUSK,14.7,57.6,19
1974,7,PUŁTUSK,15.5,65.1,19
1974,8,PUŁTUSK,17.6,40.0,8
1974,9,PUŁTUSK,13.1,51.5,11
1974,10,PUŁTUSK,6.6,178.0,24
1974,11,PUŁTUSK,3.3,37.5,7
1974,12,PUŁTUSK,2.0,63.1,16
1975,1,PUŁTUSK,2.2,14.8,12
1975,2,PUŁTUSK,-0.7,9.2,1
1975,3,PUŁTUSK,4.0,20.6,8
1975,4,PUŁTUSK,6.4,22.2,11
1975,5,PUŁTUSK,14.7,24.3,5
1975,6,PUŁTUSK,16.1,99.0,12
1975,7,PUŁTUSK,19.1,132.2,9
1975,8,PUŁTUSK,18.3,26.1,8
1975,9,PUŁTUSK,14.7,18.2,7
1975,10,PUŁTUSK,7.7,43.2,20
1975,11,PUŁTUSK,1.3,20.6,8
1975,12,PUŁTUSK,0.8,19.4,10
1976,1,KRAKÓW-OBSERWATORIUM,-0.9,84.0,4
1976,2,KRAKÓW-OBSERWATORIUM,-3.1,2.2,0
1976,3,KRAKÓW-OBSERWATORIUM,0.2,37.6,4
1976,4,KRAKÓW-OBSERWATORIUM,8.4,20.8,8
1976,5,KRAKÓW-OBSERWATORIUM,13.2,71.1,12
1976,6,KRAKÓW-OBSERWATORIUM,16.3,39.6,7
1976,7,KRAKÓW-OBSERWATORIUM,19.0,62.2,14
1976,8,KRAKÓW-OBSERWATORIUM,15.1,54.0,16
1976,9,KRAKÓW-OBSERWATORIUM,13.0,69.7,13
1976,10,KRAKÓW-OBSERWATORIUM,8.7,41.6,9
1976,11,KRAKÓW-OBSERWATORIUM,5.0,57.8,11
1976,12,KRAKÓW-OBSERWATORIUM,-0.5,26.9,5
1977,1,KRAKÓW-OBSERWATORIUM,-1.3,44.6,4
1977,2,KRAKÓW-OBSERWATORIUM,1.6,100.6,10
1977,3,KRAKÓW-OBSERWATORIUM,6.7,59.5,9
1977,4,KRAKÓW-OBSERWATORIUM,7.5,55.4,9
1977,5,KRAKÓW-OBSERWATORIUM,13.7,37.9,10
1977,6,KRAKÓW-OBSERWATORIUM,17.8,38.7,8
1977,7,KRAKÓW-OBSERWATORIUM,17.4,94.7,15
1977,8,KRAKÓW-OBSERWATORIUM,16.7,106.3,15
1977,9,KRAKÓW-OBSERWATORIUM,11.5,69.9,15
1977,10,KRAKÓW-OBSERWATORIUM,9.8,9.7,6
1977,11,KRAKÓW-OBSERWATORIUM,5.5,50.0,12
1977,12,KRAKÓW-OBSERWATORIUM,-1.1,25.8,5
1978,1,KRAKÓW-OBSERWATORIUM,-0.3,12.3,2
1978,2,KRAKÓW-OBSERWATORIUM,-2.0,16.6,1
1978,3,KRAKÓW-OBSERWATORIUM,4.8,20.2,8
1978,4,KRAKÓW-OBSERWATORIUM,6.8,51.7,15
1978,5,KRAKÓW-OBSERWATORIUM,12.2,115.7,18
1978,6,KRAKÓW-OBSERWATORIUM,16.1,78.0,15
1978,7,KRAKÓW-OBSERWATORIUM,16.4,63.3,16
1978,8,KRAKÓW-OBSERWATORIUM,16.0,131.7,18
1978,9,KRAKÓW-OBSERWATORIUM,12.0,91.1,22
1978,10,KRAKÓW-OBSERWATORIUM,9.3,39.6,20
1978,11,KRAKÓW-OBSERWATORIUM,4.1,44.8,0
1978,12,KRAKÓW-OBSERWATORIUM,-2.3,38.9,11
1979,1,KRAKÓW-OBSERWATORIUM,-4.3,77.6,2
1979,2,KRAKÓW-OBSERWATORIUM,-3.2,27.2,3
1979,3,KRAKÓW-OBSERWATORIUM,4.2,41.1,15
1979,4,KRAKÓW-OBSERWATORIUM,7.5,73.0,11
1979,5,KRAKÓW-OBSERWATORIUM,14.3,82.2,12
1979,6,KRAKÓW-OBSERWATORIUM,18.7,84.2,18
1979,7,KRAKÓW-OBSERWATORIUM,16.4,50.5,17
1979,8,KRAKÓW-OBSERWATORIUM,17.1,72.5,12
1979,9,KRAKÓW-OBSERWATORIUM,14.2,36.7,8
1979,10,KRAKÓW-OBSERWATORIUM,6.6,52.2,8
1979,11,KRAKÓW-OBSERWATORIUM,3.7,35.6,14
1979,12,KRAKÓW-OBSERWATORIUM,3.5,53.6,13
1980,1,KRAKÓW-OBSERWATORIUM,-6.2,18.6,3
1980,2,KRAKÓW-OBSERWATORIUM,0.5,25.2,4
1980,3,KRAKÓW-OBSERWATORIUM,1.3,17.8,4
1980,4,KRAKÓW-OBSERWATORIUM,6.5,60.3,15
1980,5,KRAKÓW-OBSERWATORIUM,10.4,59.3,11
1980,6,KRAKÓW-OBSERWATORIUM,16.0,61.6,18
1980,7,KRAKÓW-OBSERWATORIUM,17.1,113.5,24
1980,8,KRAKÓW-OBSERWATORIUM,16.7,74.5,13
1980,9,KRAKÓW-OBSERWATORIUM,12.8,32.9,13
1980,10,KRAKÓW-OBSERWATORIUM,8.9,91.7,12
1980,11,KRAKÓW-OBSERWATORIUM,2.4,45.8,5
1980,12,KRAKÓW-OBSERWATORIUM,0.0,28.0,10
1976,1,KÓRNIK,-1.0,93.1,7
1976,2,KÓRNIK,-2.1,13.2,1
1976,3,KÓRNIK,-0.2,23.6,5
1976,4,KÓRNIK,7.1,17.7,8
1976,5,KÓRNIK,13.0,33.0,10
1976,6,KÓRNIK,16.3,34.1,7
1976,7,KÓRNIK,18.8,63.4,13
1976,8,KÓRNIK,15.7,72.3,12
1976,9,KÓRNIK,12.6,48.4,11
1976,10,KÓRNIK,7.8,31.2,11
1976,11,KÓRNIK,5.0,55.2,18
1976,12,KÓRNIK,-0.9,55.8,9
1977,1,KÓRNIK,-1.2,43.4,7
1977,2,KÓRNIK,1.0,31.1,9
1977,3,KÓRNIK,5.3,40.9,10
1977,4,KÓRNIK,6.0,48.2,14
1977,5,KÓRNIK,12.5,94.5,10
1977,6,KÓRNIK,18.2,15.1,10
1977,7,KÓRNIK,16.8,88.3,16
1977,8,KÓRNIK,16.3,137.3,16
1977,9,KÓRNIK,11.4,25.6,11
1977,10,KÓRNIK,9.3,11.9,16
1977,11,KÓRNIK,5.5,47.1,17
1977,12,KÓRNIK,0.6,27.3,17
1978,1,KÓRNIK,0.0,31.2,4
1978,2,KÓRNIK,-1.9,6.1,2
1978,3,KÓRNIK,3.9,30.7,13
1978,4,KÓRNIK,6.7,24.6,7
1978,5,KÓRNIK,12.5,47.3,13
1978,6,KÓRNIK,16.0,34.4,13
1978,7,KÓRNIK,16.4,48.7,13
1978,8,KÓRNIK,16.1,77.2,17
1978,9,KÓRNIK,11.8,94.2,23
1978,10,KÓRNIK,9.4,67.8,24
1978,11,KÓRNIK,5.2,20.8,13
1978,12,KÓRNIK,-2.2,53.3,10
1979,1,KÓRNIK,-5.2,33.5,4
1979,2,KÓRNIK,-4.5,25.0,3
1979,3,KÓRNIK,2.6,46.1,10
1979,4,KÓRNIK,7.1,39.1,14
1979,5,KÓRNIK,14.7,22.8,7
1979,6,KÓRNIK,19.5,38.6,6
1979,7,KÓRNIK,15.5,67.9,16
1979,8,KÓRNIK,17.3,47.3,8
1979,9,KÓRNIK,13.6,98.9,14
1979,10,KÓRNIK,6.6,7.5,5
1979,11,KÓRNIK,3.0,66.2,16
1979,12,KÓRNIK,2.8,78.9,14
1980,1,KÓRNIK,-6.1,17.3,4
1980,2,KÓRNIK,-0.6,25.1,11
1980,3,KÓRNIK,0.8,24.9,6
1980,4,KÓRNIK,6.3,39.0,11
1980,5,KÓRNIK,10.3,24.3,5
1980,6,KÓRNIK,15.6,119.0,19
1980,7,KÓRNIK,16.5,110.4,21
1980,8,KÓRNIK,16.6,68.5,13
1980,9,KÓRNIK,12.9,46.8,11
1980,10,KÓRNIK,8.7,38.8,18
1980,11,KÓRNIK,2.7,24.1,11
1980,12,KÓRNIK,0.2,33.4,13
